commit_hash,message,parents,is_merge,modified_files,Rectifier_Needed,LLM_Prediction,Rectified_Message
4ae4c9040250e7653355cae6a414e43bb4ecb5f6,Add function decorator for non-script usage.,['b2c807c2dff8c167d3d3c835f3a35b2736018f45'],False,"['README.rst', 'memory_profiler.py']",No,No,Add function decorator for non-script usage.
014f6f8139a992e07aa56508aa149e71c61b86b5,Added stream option to profile,['4ae4c9040250e7653355cae6a414e43bb4ecb5f6'],False,['memory_profiler.py'],No,No,Added stream option to profile
a8dc01d6c48494c78999707fb0c47800f3cdb5df,"Ignore unrecognized args.

Fix by @amcnabb. Fixes issue #27",['014f6f8139a992e07aa56508aa149e71c61b86b5'],False,['memory_profiler.py'],Yes,Yes,"Bug fix: Ignore unrecognized args.

Fix by @amcnabb. Fixes issue #27"
4051083296bef7651321e680343ae0ca1bb97f4f,0.19 release,['a8dc01d6c48494c78999707fb0c47800f3cdb5df'],False,['memory_profiler.py'],No,No,0.19 release
e2bc2eb071ee3edc661b267bed997cbcb0e9d2ed,more robust memory_usage,['4051083296bef7651321e680343ae0ca1bb97f4f'],False,['memory_profiler.py'],No,No,more robust memory_usage
5e6e3e13ba626adfbc12a0cd53b6ef41a325e88a,docstrings,['e2bc2eb071ee3edc661b267bed997cbcb0e9d2ed'],False,['memory_profiler.py'],No,No,docstrings
adfc6fd3a036d52707703dde8b1b1ab469a8caa7,BUG: iterate over ints,['5e6e3e13ba626adfbc12a0cd53b6ef41a325e88a'],False,['memory_profiler.py'],No,No,BUG: iterate over ints
79bb1aa5b2d8e67ab16e47e536c3bf1affa5e641,FIX: for keyword arguments,['adfc6fd3a036d52707703dde8b1b1ab469a8caa7'],False,['memory_profiler.py'],Yes,Yes,Bug fix: FIX: for keyword arguments
a3fafb82452ce154ee939d07ddd26028fee821bd,FIX previous commit,['79bb1aa5b2d8e67ab16e47e536c3bf1affa5e641'],False,['memory_profiler.py'],Yes,Yes,Bug fix: FIX previous commit
22f21ab0e1f951ab05f5ca575ebc696dcf40a444,New strategy to get memory consumption,['a3fafb82452ce154ee939d07ddd26028fee821bd'],False,['memory_profiler.py'],No,No,New strategy to get memory consumption
92e17ea6977ae81071c9ce7816b21d77984114ae,Update README,['22f21ab0e1f951ab05f5ca575ebc696dcf40a444'],False,['README.rst'],Yes,Yes,Update applied: Update README
404bca9a54f15796c3d834569affbae541d39569,0.20 release,['92e17ea6977ae81071c9ce7816b21d77984114ae'],False,['memory_profiler.py'],No,No,0.20 release
7efe1155505b8832f3dca94807452aaf42ade452,No need for run_in_place anymore,['404bca9a54f15796c3d834569affbae541d39569'],False,['memory_profiler.py'],No,No,No need for run_in_place anymore
57b4d4a952cd8f6c602f320d85110ead800683d4,Use Pipes for communcation,['7efe1155505b8832f3dca94807452aaf42ade452'],False,['memory_profiler.py'],No,No,Use Pipes for communcation
4211151e11db3252b3234b639e9466ed4e20f1cd,0.21 release,['57b4d4a952cd8f6c602f320d85110ead800683d4'],False,['memory_profiler.py'],No,No,0.21 release
37aa53965f03016c9e33ef751c70e3a05155427f,increased number of decimals displayed in logs,['4211151e11db3252b3234b639e9466ed4e20f1cd'],False,['memory_profiler.py'],No,No,increased number of decimals displayed in logs
a13554c86c772e69e2912276685da2dc425dbbb9,"Merge pull request #32 from sbrother/master

Increasing the accuracy of logfiles","['4211151e11db3252b3234b639e9466ed4e20f1cd', '37aa53965f03016c9e33ef751c70e3a05155427f']",True,[],No,No,"Merge pull request #32 from sbrother/master

Increasing the accuracy of logfiles"
7da377ade2949ec7cabf36f4f48cbbbc60e3a577,Add option --precision and support for Control-C,['a13554c86c772e69e2912276685da2dc425dbbb9'],False,['memory_profiler.py'],No,No,Add option --precision and support for Control-C
f6d6c3c96b2fe117ce37e830aff6b1f2d5c9ef70,"Allow loading directly as an IPython extension.

Closes gh-25",['7da377ade2949ec7cabf36f4f48cbbbc60e3a577'],False,['memory_profiler.py'],No,No,"Allow loading directly as an IPython extension.

Closes gh-25"
1760e229a6285a93ba20440fa23ab01734eaadc3,Update README info on IPython,['f6d6c3c96b2fe117ce37e830aff6b1f2d5c9ef70'],False,['README.rst'],Yes,Yes,Update applied: Update README info on IPython
103fb0ad78614122fd20b96b46bcbe6a84fe0cc6,"Merge pull request #33 from takluyver/ipython-extension

Ipython extension","['7da377ade2949ec7cabf36f4f48cbbbc60e3a577', '1760e229a6285a93ba20440fa23ab01734eaadc3']",True,[],No,No,"Merge pull request #33 from takluyver/ipython-extension

Ipython extension"
2d6da9361dce29a53301ff6020018f04f2c99373,Update README.rst,['103fb0ad78614122fd20b96b46bcbe6a84fe0cc6'],False,['README.rst'],Yes,Yes,Update applied: Update README.rst
29e4085ca906a29ec790f86a1d1c57b2b0568081,"Python 3.x support for %mprun.

I also added supported Python versions to setup.py explicitly.",['2d6da9361dce29a53301ff6020018f04f2c99373'],False,"['.gitignore', 'memory_profiler.py', 'setup.py']",No,No,"Python 3.x support for %mprun.

I also added supported Python versions to setup.py explicitly."
3c43406486ce1c5d0421cd077dde1c28269dd049,IPython error message is fixed,['2d6da9361dce29a53301ff6020018f04f2c99373'],False,['memory_profiler.py'],Yes,Yes,Bug fix: IPython error message is fixed
aa128e8113ecc725694ba2e5f9d4116f726b1bbc,"bikeshedding (style fixes):

- PEP8 spaces for inline comments;
- more meaningful variable names instead of `a,b=Pipe()` (taken from Python docs);
- don't shadow builtins 'dict' and 'dir' with local variables;
- remove unneeded indentation;
- use 'with' for opening files",['3c43406486ce1c5d0421cd077dde1c28269dd049'],False,['memory_profiler.py'],Yes,Yes,"Bug fix: bikeshedding (style fixes):

- PEP8 spaces for inline comments;
- more meaningful variable names instead of `a,b=Pipe()` (taken from Python docs);
- don't shadow builtins 'dict' and 'dir' with local variables;
- remove unneeded indentation;
- use 'with' for opening files"
625497bd80c604bf8288d7d77b9625d2b82a3b7a,"Merge pull request #35 from kmike/mprun-py3k

Python 3.x support for %mprun.","['2d6da9361dce29a53301ff6020018f04f2c99373', '29e4085ca906a29ec790f86a1d1c57b2b0568081']",True,[],No,No,"Merge pull request #35 from kmike/mprun-py3k

Python 3.x support for %mprun."
8cfb871e1c55d32c00fecd9aee55ee8580e129e7,"Merge pull request #37 from kmike/small-fixes

Small fixes","['625497bd80c604bf8288d7d77b9625d2b82a3b7a', 'aa128e8113ecc725694ba2e5f9d4116f726b1bbc']",True,[],Yes,Yes,"Bug fix: Merge pull request #37 from kmike/small-fixes

Small fixes"
727a015381e1de331b83ee34ee6ec387d810827b,FIX #36,['8cfb871e1c55d32c00fecd9aee55ee8580e129e7'],False,['memory_profiler.py'],Yes,Yes,Bug fix: FIX #36
0543e2c5dc03168f58ce00f2fe66440d881c567a,Typo in README.rst ammount -> amount,['727a015381e1de331b83ee34ee6ec387d810827b'],False,['README.rst'],No,No,Typo in README.rst ammount -> amount
124aa8a2ab0c28e41c59eeae9ed0283807e71a6c,"Merge pull request #40 from gak/master

Typo in README.rst ammount -> amount","['727a015381e1de331b83ee34ee6ec387d810827b', '0543e2c5dc03168f58ce00f2fe66440d881c567a']",True,[],No,No,"Merge pull request #40 from gak/master

Typo in README.rst ammount -> amount"
d63484ab02996a29e3ec90364ab7c9366d92ba1a,"0.24 release

For some reason the one on PYPI was 0.23 (?) so I skip a couple of
versions.",['124aa8a2ab0c28e41c59eeae9ed0283807e71a6c'],False,['memory_profiler.py'],No,No,"0.24 release

For some reason the one on PYPI was 0.23 (?) so I skip a couple of
versions."
95687f38f85e98adce31402f0c7b4d8114bff912,"memory_usage accepts Popen as argument

The ""proc"" argument of memory_usage() can now be a subprocess.Popen
object.",['d63484ab02996a29e3ec90364ab7c9366d92ba1a'],False,['memory_profiler.py'],No,No,"memory_usage accepts Popen as argument

The ""proc"" argument of memory_usage() can now be a subprocess.Popen
object."
b04760ab0cfffbdb6bf1ca512854e5541421fe02,"Added mem_profile executable

mem_profile allows both launching and monitoring a process.",['95687f38f85e98adce31402f0c7b4d8114bff912'],False,"['mem_profile', 'memory_profiler.py']",No,No,"Added mem_profile executable

mem_profile allows both launching and monitoring a process."
ba30dce0ce7a6ca33d60e2a5f82d91340efc8904,"timeout parameter works for Popen process

In memory_usage(), when passing proc as a Popen object, the timeout
parameter is now properly handled.

Updated memory_usage documentation.",['b04760ab0cfffbdb6bf1ca512854e5541421fe02'],False,['memory_profiler.py'],Yes,Yes,"Update applied: timeout parameter works for Popen process

In memory_usage(), when passing proc as a Popen object, the timeout
parameter is now properly handled.

Updated memory_usage documentation."
fb1e743640ff0d0ce5cb54da339345dec693eb1a,"Renamed mem_profile to mprofile

Output file now contains a timestamp.

setup.py now properly installs the mprofile executable.",['ba30dce0ce7a6ca33d60e2a5f82d91340efc8904'],False,"['mem_profile', 'mprofile', 'setup.py']",No,No,"Renamed mem_profile to mprofile

Output file now contains a timestamp.

setup.py now properly installs the mprofile executable."
8fa4550c36d49f180cd3869f223e5f3cc37c1c05,"Added -o option to memory_profiler

Output of 'python -m memory_profiler -o ""bar.out"" script.py' goes
into file ""bar.out"" instead of standard output.",['fb1e743640ff0d0ce5cb54da339345dec693eb1a'],False,['memory_profiler.py'],No,No,"Added -o option to memory_profiler

Output of 'python -m memory_profiler -o ""bar.out"" script.py' goes
into file ""bar.out"" instead of standard output."
58208ae8a888a2b34b0d2a81c5e0ac019f78ef32,"Added timestamps to mprofile output

The output of mprofile now includes timestamp information, in
addition to memory consumption.

A ""timestamps"" option has been added to memory_usage()",['8fa4550c36d49f180cd3869f223e5f3cc37c1c05'],False,"['memory_profiler.py', 'mprofile', 'test/test_loop.py', 'test/test_loop_decorated.py']",No,No,"Added timestamps to mprofile output

The output of mprofile now includes timestamp information, in
addition to memory consumption.

A ""timestamps"" option has been added to memory_usage()"
a17bdc80f195fad45670bced6c7c2fb009407fc7,"Plotting of mprofile output

The ""mplot"" script has been added. Plots of memory consumption can
be done with it.",['58208ae8a888a2b34b0d2a81c5e0ac019f78ef32'],False,"['.gitignore', 'mplot']",No,No,"Plotting of mprofile output

The ""mplot"" script has been added. Plots of memory consumption can
be done with it."
4fe3646e106afa1ffe6cc0ee791ef3235a7e2b7c,Added mplot to setup.py,['a17bdc80f195fad45670bced6c7c2fb009407fc7'],False,['setup.py'],No,No,Added mplot to setup.py
cac54d9bb95b051d5559456ca8aa5ab081f49387,"Added timestamping feature

Added a --timestamp option that when turned on, output timestamps
for start and end of every decorated function, instead of memory
profile.
This options is intended to be used together with the mprofile script,
to be able to plot the lifetime of some functions  on the global
memory graph.",['4fe3646e106afa1ffe6cc0ee791ef3235a7e2b7c'],False,['memory_profiler.py'],No,No,"Added timestamping feature

Added a --timestamp option that when turned on, output timestamps
for start and end of every decorated function, instead of memory
profile.
This options is intended to be used together with the mprofile script,
to be able to plot the lifetime of some functions  on the global
memory graph."
0dcd9ef3e5f136d22d25ea3071ecfc60c63a8d3c,"Timestamping is handled by mprofile and mplot

An --python option has been added to mprofile, just to add the proper
timestamping options to the run python program.
mplot now looks for a timestamp file, and plot the additional
information as vertical lines.",['cac54d9bb95b051d5559456ca8aa5ab081f49387'],False,"['mplot', 'mprofile', 'test/test_loop_decorated.py', 'test/test_mprofile.py']",No,No,"Timestamping is handled by mprofile and mplot

An --python option has been added to mprofile, just to add the proper
timestamping options to the run python program.
mplot now looks for a timestamp file, and plot the additional
information as vertical lines."
b639130fe911b046e5cffdb9f199e504a7982b79,"Added a check in TimeStamper

TimeStamper now raises a clear exception when provided with something
that is not callable.",['0dcd9ef3e5f136d22d25ea3071ecfc60c63a8d3c'],False,['memory_profiler.py'],No,No,"Added a check in TimeStamper

TimeStamper now raises a clear exception when provided with something
that is not callable."
7293915b784caf1b06758166fa6b336de5a92948,"Added explanatory messages to mplot.

Improvement of error handling in mplot: a clear message is printed
whether pylab is not found or no input file are automatically detected.",['b639130fe911b046e5cffdb9f199e504a7982b79'],False,['mplot'],Yes,Yes,"Improvement: Added explanatory messages to mplot.

Improvement of error handling in mplot: a clear message is printed
whether pylab is not found or no input file are automatically detected."
e12bc556ed278ab2610e358061963af99e9abc48,"Changed the display of timestamps

Execution times are now shown on the memory graph using a kind of
brackets instead of just vertical lines. This makes reading the graph
easier.

Graphing is now correct for any sampling frequency.",['7293915b784caf1b06758166fa6b336de5a92948'],False,['mplot'],Yes,Yes,"Refactor/Change: Changed the display of timestamps

Execution times are now shown on the memory graph using a kind of
brackets instead of just vertical lines. This makes reading the graph
easier.

Graphing is now correct for any sampling frequency."
27e8a21bcb20d07cdbacc58144909b2b7a068a89,"Added --interval option to mprofile

This options is used to change the sampling period. Example:
mprofile -T 0.2 <program>

Will execute <program> and record its memory usage every .2s.",['e12bc556ed278ab2610e358061963af99e9abc48'],False,"['mplot', 'mprofile']",Yes,Yes,"Refactor/Change: Added --interval option to mprofile

This options is used to change the sampling period. Example:
mprofile -T 0.2 <program>

Will execute <program> and record its memory usage every .2s."
cce3c576426cd0fb2fa1620c16bda92cce555bb0,Allow memory_profiler to take a function for convenience,['fb1e743640ff0d0ce5cb54da339345dec693eb1a'],False,['memory_profiler.py'],No,No,Allow memory_profiler to take a function for convenience
38bbd30895d1633a57d06afba8f18f2dfb436824,"Fix docstring of memit and repeat function calling

Thanks Mikhail Korobov for submitting the report.",['cce3c576426cd0fb2fa1620c16bda92cce555bb0'],False,['memory_profiler.py'],Yes,Yes,"Bug fix: Fix docstring of memit and repeat function calling

Thanks Mikhail Korobov for submitting the report."
c0c38f2adfe2873218b7d11987eb3d12a75bc970,0.25 release,['38bbd30895d1633a57d06afba8f18f2dfb436824'],False,['memory_profiler.py'],No,No,0.25 release
c868ce4045ac6fdc2cb6e23a6be0dc2873a2eae1,"Added option to monitor children processes

To get the memory usage of the main process and its children processes,
use the --include-children of mprofile. Only the sum of all memory usage
is recorded, no per-process details are available.",['27e8a21bcb20d07cdbacc58144909b2b7a068a89'],False,"['memory_profiler.py', 'mprofile']",No,No,"Added option to monitor children processes

To get the memory usage of the main process and its children processes,
use the --include-children of mprofile. Only the sum of all memory usage
is recorded, no per-process details are available."
278ae40c8a3beab0e92512bfdb07311033978f68,Remove remaining references to -i in memit,['c0c38f2adfe2873218b7d11987eb3d12a75bc970'],False,['memory_profiler.py'],No,No,Remove remaining references to -i in memit
dc0c8aa60b5960d240b0dcea270efa1e5a314a2c,"FIX: if the called script creates a global 'options'

Patch by mennucc1@debian.org",['278ae40c8a3beab0e92512bfdb07311033978f68'],False,['memory_profiler.py'],Yes,Yes,"Bug fix: FIX: if the called script creates a global 'options'

Patch by mennucc1@debian.org"
5c3934209df4848fbefd2fbace8eada7719a08cb,"mplot can superimpose curves

mplot now read every argument on its command-line, and plot every
graph on the same plot.

Graph layout has been clarified: legend is now outside the axis.",['c868ce4045ac6fdc2cb6e23a6be0dc2873a2eae1'],False,['mplot'],No,No,"mplot can superimpose curves

mplot now read every argument on its command-line, and plot every
graph on the same plot.

Graph layout has been clarified: legend is now outside the axis."
a5e3231e46024d7a5cb33374d098593220b3a6e3,cosmetic,['dc0c8aa60b5960d240b0dcea270efa1e5a314a2c'],False,['README.rst'],No,No,cosmetic
3319aee087f4f397c16de38dd036788dd9be8ccb,"Added maction

This script is intended for various actions of profile files.
Only removal is implemented in this commit.

maction rm -1   # deletes most recent profile from current dir.",['5c3934209df4848fbefd2fbace8eada7719a08cb'],False,"['maction', 'mplot']",No,No,"Added maction

This script is intended for various actions of profile files.
Only removal is implemented in this commit.

maction rm -1   # deletes most recent profile from current dir."
f345720bdd26ec24491f416fac5e7aa0acace2e2,Hide memory_profiler.py from argument list,['a5e3231e46024d7a5cb33374d098593220b3a6e3'],False,['memory_profiler.py'],No,No,Hide memory_profiler.py from argument list
3cab3b93938c3d5035996ed3dc86642a4e9ccf6e,version 0.26,['f345720bdd26ec24491f416fac5e7aa0acace2e2'],False,['memory_profiler.py'],No,No,version 0.26
4936183842b11ff08a640da775b8807c513b1314,Merge branch 'master' into mprofile,"['3319aee087f4f397c16de38dd036788dd9be8ccb', 'f345720bdd26ec24491f416fac5e7aa0acace2e2']",True,[],No,No,Merge branch 'master' into mprofile
dd421c6b1d2ea46e51ea066feb588ac6ecc0b7ea,"profile.timestamp is a context manager

Timestamp block of codes is now possible thanks to the
profile.timestamp() function that returns a context manager.

Example:
with profile.timestamp(""block1""):
    f()

""block1"" is the label that will be used for the plotting.",['4936183842b11ff08a640da775b8807c513b1314'],False,['memory_profiler.py'],No,No,"profile.timestamp is a context manager

Timestamp block of codes is now possible thanks to the
profile.timestamp() function that returns a context manager.

Example:
with profile.timestamp(""block1""):
    f()

""block1"" is the label that will be used for the plotting."
bd5e9007c69d59fbadc7cb858ac56c96019746c5,"Added numpy_example.py

This script is intended to show differences between numbers output by
'python -m memory_profiler' and 'mprofile --python'",['dd421c6b1d2ea46e51ea066feb588ac6ecc0b7ea'],False,['examples/numpy_example.py'],No,No,"Added numpy_example.py

This script is intended to show differences between numbers output by
'python -m memory_profiler' and 'mprofile --python'"
a8c848f748d73c1c67e8cd050b3ace0fe6687fd3,_get_memory() uses the resource module from std lib.,['3cab3b93938c3d5035996ed3dc86642a4e9ccf6e'],False,"['Makefile', 'memory_profiler.py', 'test/test_with.py']",No,No,_get_memory() uses the resource module from std lib.
f75f2839e8dcc6652ed37d20999b229e24c170cf,Clean management of global variables. Added a bunch of tests,['a8c848f748d73c1c67e8cd050b3ace0fe6687fd3'],False,"['Makefile', 'memory_profiler.py', 'test/test_as.py', 'test/test_global.py', 'test/test_import.py']",No,No,Clean management of global variables. Added a bunch of tests
