Old File Path,New File Path,Commit SHA,Parent Commit SHA,Commit Message,Histogram Diff
,test/test_memory_usage.py,9f91aa03aaf45d73ee32586a054a5f0044fae7ef,4b1d470323ad9963757d05f3801b7933c55aa119,FIX: make it possible to call memory_usage on functions with anonymous args,"@@ -0,0 +1,15 @@
+from memory_profiler import memory_usage
+
+
+def some_func(*args, **kwargs):
+    return args, kwargs
+
+
+def test_memory_usage():
+    # Check that memory_usage works with functions with star args.
+    mem, ret = memory_usage((some_func, (1, 2), dict(a=1)), retval=True)
+    assert ret[0] == (1, 2)
+    assert ret[1] == dict(a=1)
+
+if __name__ == ""__main__"":
+    test_memory_usage()
"
memory_profiler.py,memory_profiler.py,6de83c296a9d7ca2d6c55aee19a4285674fd8dd1,34e7f9b9aac5acb612f12a6d32c9cfacf38df777,"FIX: Change `itervalues`, `iteritems` to `values`, `items` to work on both Python 2 and Python 3..","@@ -375,7 +375,7 @@ class TimeStamper:
         if stream is None:
             stream = sys.stdout
 
-        for func, timestamps in self.functions.iteritems():
+        for func, timestamps in self.functions.items():
             function_name = ""%s.%s"" % (func.__module__, func.__name__)
             for ts in timestamps:
                 stream.write(""FUNC %s %.4f %.4f %.4f %.4f\n"" % (
"
mprof,mprof,6de83c296a9d7ca2d6c55aee19a4285674fd8dd1,34e7f9b9aac5acb612f12a6d32c9cfacf38df777,"FIX: Change `itervalues`, `iteritems` to `values`, `items` to work on both Python 2 and Python 3..","@@ -335,7 +335,7 @@ def plot_file(filename, index=0, timestamps=True):
     mem = mprofile['mem_usage']
 
     if len(ts) > 0:
-        for values in ts.itervalues():
+        for values in ts.values():
             for v in values:
                 t.extend(v[:2])
                 mem.extend(v[2:4])
@@ -369,7 +369,7 @@ def plot_file(filename, index=0, timestamps=True):
     # plot timestamps, if any
     if len(ts) > 0 and timestamps:
         func_num = 0
-        for f, exec_ts in ts.iteritems():
+        for f, exec_ts in ts.items():
             for execution in exec_ts:
                 add_brackets(execution[:2], execution[2:], xshift=global_start,
                              color= all_colors[func_num % len(all_colors)],
"
memory_profiler.py,memory_profiler.py,b38cc15febd6c3de49f878a88024e83be84ba6ff,1e911e3dff9efd9c1822e7695024a3af2dc80726,Profile nested functions,"@@ -400,6 +400,13 @@ class LineProfiler(object):
         f.__dict__.update(getattr(func, '__dict__', {}))
         return f
 
+    def add_code(self, code, toplevel_code=None):
+        if code not in self.code_map:
+            self.code_map[code] = {}
+
+            for subcode in filter(inspect.iscode, code.co_consts):
+                self.add_code(subcode)
+
     def add_function(self, func):
         """""" Record line profiling information for the given Python function.
         """"""
@@ -410,9 +417,8 @@ class LineProfiler(object):
             import warnings
             warnings.warn(""Could not extract a code object for the object %r""
                           % func)
-            return
-        if code not in self.code_map:
-            self.code_map[code] = {}
+        else:
+            self.add_code(code)
 
     def wrap_function(self, func):
         """""" Wrap a function to profile it.
"
,test/test_nested.py,b38cc15febd6c3de49f878a88024e83be84ba6ff,1e911e3dff9efd9c1822e7695024a3af2dc80726,Profile nested functions,"@@ -0,0 +1,29 @@
+# .. an example with a for loop ..
+
+import time
+
+@profile
+def test_1():
+    a = [1] * (10 ** 6)
+    b = [2] * (2 * 10 ** 7)
+    del b
+
+    def test_2():
+        a = [1] * (10 ** 6)
+        b = [2] * (2 * 10 ** 7)
+        del b
+
+        return a
+
+    return test_2
+
+
+if __name__ == '__main__':
+    profile.enable_by_count()
+
+    test_2 = test_1()
+    time.sleep(1)
+    test_2()
+    time.sleep(1)
+
+    profile.disable_by_count()
"
memory_profiler.py,memory_profiler.py,f6924d68df5b05bd3f31d5c02c62c032d7e97b86,1e911e3dff9efd9c1822e7695024a3af2dc80726,Add include_children parameter when creating MemTimer object for external processes. Fix #69,"@@ -58,7 +58,7 @@ def _get_memory(pid, timestamps=False, include_children=False):
             # continue and try to get this from ps
 
     # .. scary stuff ..
-    if os.name == 'posix':
+    elif os.name == 'posix':
         warnings.warn(""psutil module not found. memory_profiler will be slow"")
         # ..
         # .. memory usage in MiB ..
@@ -216,7 +216,7 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
         while True:
             child_conn, parent_conn = Pipe()  # this will store MemTimer's results
             p = MemTimer(os.getpid(), interval, child_conn, timestamps=timestamps,
-                      max_usage=max_usage)
+                      max_usage=max_usage, include_children=include_children)
             p.start()
             parent_conn.recv()  # wait until we start getting memory
             returned = f(*args, **kw)
"
memory_profiler.py,memory_profiler.py,3b25886d0a3ec3b089826b42af71ee481cd5bde9,f6924d68df5b05bd3f31d5c02c62c032d7e97b86,return mem avoids entering the next block. This is not en if else case,"@@ -58,7 +58,7 @@ def _get_memory(pid, timestamps=False, include_children=False):
             # continue and try to get this from ps
 
     # .. scary stuff ..
-    elif os.name == 'posix':
+    if os.name == 'posix':
         warnings.warn(""psutil module not found. memory_profiler will be slow"")
         # ..
         # .. memory usage in MiB ..
"
memory_profiler.py,memory_profiler.py,2e38041201d3653e562a751cc2926658e1c3c33d,3fa7aafb0ac9c05c83fd9726ba1ffd6a7c27ec82,0.31 release,"@@ -3,7 +3,7 @@
 # .. we'll use this to pass it to the child script ..
 _clean_globals = globals().copy()
 
-__version__ = '0.30'
+__version__ = '0.31'
 
 _CMD_USAGE = ""python -m memory_profiler script_file.py""
 
"
mprof,mprof,9cafafa1ba117e2784f49d16afeb5721f431afc7,8ecc4dab2224c69b02e2593e28d40ba903190419,tweak to legend placement,"@@ -445,9 +445,12 @@ def plot_action():
 
     ax = pl.gca()
     box = ax.get_position()
-    ax.set_position([0.07, 0.1,
-                     0.55, 0.8])
-    ax.legend(loc=""upper left"", bbox_to_anchor=(1.05, 1.))
+    # IAN FIX
+    #ax.set_position([0.07, 0.1,
+    #                 0.55, 0.8])
+    #ax.legend(loc=""upper left"", bbox_to_anchor=(1.05, 1.))
+    leg = ax.legend(loc='best', fancybox=True)
+    leg.get_frame().set_alpha(0.5)  # make the legend partially transparent
     pl.grid()
     pl.show()
 
"
mprof,mprof,e3bc89a70d44ad1733d0037ac1e33dbe3d4fa60c,9cafafa1ba117e2784f49d16afeb5721f431afc7,removed dead code,"@@ -444,13 +444,10 @@ def plot_action():
             pl.title(options.title)
 
     ax = pl.gca()
-    box = ax.get_position()
-    # IAN FIX
-    #ax.set_position([0.07, 0.1,
-    #                 0.55, 0.8])
-    #ax.legend(loc=""upper left"", bbox_to_anchor=(1.05, 1.))
+    # place legend within the plot, make partially transparent in
+    # case it obscures part of the lineplot
     leg = ax.legend(loc='best', fancybox=True)
-    leg.get_frame().set_alpha(0.5)  # make the legend partially transparent
+    leg.get_frame().set_alpha(0.5)
     pl.grid()
     pl.show()
 
"
memory_profiler.py,memory_profiler.py,74c6d0408248d91e91e5b12fe674811a3a8d3a62,2e38041201d3653e562a751cc2926658e1c3c33d,ENH: magic cmd option to set include_children=True,"@@ -390,6 +390,7 @@ class LineProfiler(object):
         self.enable_count = 0
         self.max_mem = kw.get('max_mem', None)
         self.prevline = None
+        self.include_children = kw.get('include_children', False)
 
     def __call__(self, func):
         self.add_function(func)
@@ -467,7 +468,7 @@ class LineProfiler(object):
                 and frame.f_code in self.code_map):
             if event != 'call':
                 # ""call"" event just saves the lineno but not the memory
-                mem = _get_memory(-1)
+                mem = _get_memory(-1, include_children=self.include_children)
                 # if there is already a measurement for that line get the max
                 old_mem = self.code_map[frame.f_code].get(self.prevline, 0)
                 self.code_map[frame.f_code][self.prevline] = max(mem, old_mem)
@@ -595,6 +596,8 @@ def magic_mprun(self, parameter_s=''):
     side-by-side out to a text file.
 
     -r: return the LineProfiler object after it has completed profiling.
+
+    -c: If present, add the memory usage of any children process to the report.
     """"""
     try:
         from StringIO import StringIO
@@ -617,7 +620,7 @@ def magic_mprun(self, parameter_s=''):
     # Escape quote markers.
     opts_def = Struct(T=[''], f=[])
     parameter_s = parameter_s.replace('""', r'\""').replace(""'"", r""\'"")
-    opts, arg_str = self.parse_options(parameter_s, 'rf:T:', list_all=True)
+    opts, arg_str = self.parse_options(parameter_s, 'rf:T:c', list_all=True)
     opts.merge(opts_def)
     global_ns = self.shell.user_global_ns
     local_ns = self.shell.user_ns
@@ -631,7 +634,8 @@ def magic_mprun(self, parameter_s=''):
             raise UsageError('Could not find function %r.\n%s: %s' % (name,
                              e.__class__.__name__, e))
 
-    profile = LineProfiler()
+    include_children = bool(getattr(opts, 'c', False))
+    profile = LineProfiler(include_children=include_children)
     for func in funcs:
         profile(func)
 
@@ -711,6 +715,8 @@ def magic_memit(self, line=''):
     -i<I>: Get time information at an interval of I times per second.
         Defaults to 0.1 so that there is ten measurements per second.
 
+    -c: If present, add the memory usage of any children process to the report.
+
     Examples
     --------
     ::
@@ -727,7 +733,7 @@ def magic_memit(self, line=''):
       maximum of 10: 0.101562 MiB per loop
 
     """"""
-    opts, stmt = self.parse_options(line, 'r:t:i:', posix=False, strict=False)
+    opts, stmt = self.parse_options(line, 'r:t:i:c', posix=False, strict=False)
     repeat = int(getattr(opts, 'r', 1))
     if repeat < 1:
         repeat == 1
@@ -735,6 +741,7 @@ def magic_memit(self, line=''):
     if timeout <= 0:
         timeout = None
     interval = float(getattr(opts, 'i', 0.1))
+    include_children = bool(getattr(opts, 'c', False))
 
     # I've noticed we get less noisier measurements if we run
     # a garbage collection first
@@ -747,7 +754,8 @@ def magic_memit(self, line=''):
     while counter < repeat:
         counter += 1
         tmp = memory_usage((_func_exec, (stmt, self.shell.user_ns)),
-                           timeout=timeout, interval=interval, max_usage=True)
+                           timeout=timeout, interval=interval, max_usage=True,
+                           include_children=include_children)
         mem_usage = max(mem_usage, tmp[0])
 
     if mem_usage:
"
memory_profiler.py,memory_profiler.py,b59c898928bf709febd21ca3ab6a58f62ddc4a04,2e38041201d3653e562a751cc2926658e1c3c33d,"remove double import warnings

seems that warnings is already imported at the top level of the module","@@ -407,7 +407,6 @@ class LineProfiler(object):
             # func_code does not exist in Python3
             code = func.__code__
         except AttributeError:
-            import warnings
             warnings.warn(""Could not extract a code object for the object %r""
                           % func)
             return
"
